;sample
x3596;282.4683524796263
x3597;396.45171032880074
x3598;262.1041667839032
x3599;256.79263011116603
x3600;297.87292053771245
x3601;290.98995599368976
x3602;269.8344646651148
x3603;179.97583496076575
x3604;302.81009579179596
x3605;401.57830803633345
x3606;283.55877392052327
x3607;294.29380768667517
x3608;260.11895449511644
x3609;284.270426124128
x3610;203.16933507865085
x3611;254.76236289674517
x3612;290.37512736502083
x3613;254.5128305026691
x3614;252.37256110256223
x3615;318.29072548384835
x3616;261.71989068710997
x3617;354.58091317154356
x3618;280.16642293184026
x3619;341.3123802886361
x3620;306.095810664881
x3621;273.5777722556687
x3622;242.33733651478144
x3623;349.2168924290081
x3624;264.543096488149
x3625;245.9487383896736
x3626;265.9011451626784
x3627;371.4677373611029
x3628;274.23405676904207
x3629;262.76811586494176
x3630;312.8327657944401
x3631;325.08459563860544
x3632;258.3601464846448
x3633;214.6787985736473
x3634;282.06236603220583
x3635;343.13344686502035
x3636;299.63294625973384
x3637;308.30920140417714
x3638;279.78665003173944
x3639;309.5405141629439
x3640;325.115848378346
x3641;360.80386000027966
x3642;261.5683881023122
x3643;392.4715344165856
x3644;364.3995775025542
x3645;253.20626011727492
x3646;285.50744688889887
x3647;279.24434075519804
x3648;322.4621313752283
x3649;265.3265884055927
x3650;269.51257986115627
x3651;243.28109679035165
x3652;306.4916202707951
x3653;263.3858267132477
x3654;312.9994208799059
x3655;319.90741454159917
x3656;307.0132234492659
x3657;385.44327289386564
x3658;263.2486379560303
x3659;317.0032346083381
x3660;354.83284590429133
x3661;276.647991627904
x3662;293.2333478883709
x3663;323.837808179133
x3664;331.7110405248856
x3665;325.2644427033162
x3666;399.4401142453071
x3667;215.49910792358563
x3668;328.8505594009379
x3669;262.82479222609857
x3670;270.53401987709805
x3671;284.01664909928047
x3672;239.93803035170868
x3673;339.70859439544785
x3674;317.4391225364033
x3675;286.7157409550884
x3676;196.70654207780794
x3677;353.4793152598581
x3678;317.1791803078231
x3679;277.21186974637214
x3680;364.43814766478096
x3681;384.64273119875725
x3682;313.22882254747685
x3683;314.7600706916942
x3684;274.329294734481
x3685;195.954748286814
x3686;256.6234310605956
x3687;346.9956198351801
x3688;295.3116271978033
x3689;344.522875942624
x3690;270.39424122004834
x3691;318.1673413795385
x3692;423.7055867932334
x3693;432.4860203768183
x3694;264.74903730785877
x3695;257.3303609785455
x3696;268.18070133350534
x3697;221.35619547126313
x3698;244.10199268873782
x3699;275.7232800629305
x3700;288.17047243679855
x3701;330.4837307683894
x3702;299.1980715016296
x3703;356.4669085692328
x3704;375.26942263136107
x3705;247.2151676751593
x3706;249.65630149031398
x3707;248.66762831443373
x3708;248.7503841464456
x3709;276.61325823864127
x3710;261.65153150469047
x3711;319.3473077236031
x3712;330.88987591725373
x3713;228.0612139073481
x3714;255.75186417514524
x3715;296.39326912360474
x3716;398.2463159210552
x3717;278.5840244567442
x3718;259.9317392971472
x3719;382.8265363244924
x3720;293.5769343408635
x3721;318.9889025281153
x3722;274.03061490354065
x3723;349.2934216660909
x3724;343.96611402277665
x3725;171.93005566854993
x3726;314.9796263012348
x3727;244.53046963979833
x3728;323.14609173922037
x3729;336.91351963344573
x3730;302.9609871421175
x3731;332.6782246065252
x3732;264.0977240645857
x3733;250.4820791477086
x3734;404.69638057273676
x3735;341.870550356418
x3736;217.9099774976031
x3737;313.89343053866315
x3738;306.02058951913733
x3739;426.30052522643314
x3740;291.61937944264133
x3741;250.70892143551595
x3742;335.8064954753755
x3743;205.14976959463638
x3744;277.291177812248
x3745;248.75271363906336
x3746;312.9239402633405
x3747;292.3267690776603
x3748;255.42381196876048
x3749;268.3589598597074
x3750;365.9801179435665
x3751;262.04443801047864
x3752;303.2161023989241
x3753;263.2060353349508
x3754;233.66482222008108
x3755;315.29918831851626
x3756;220.12119542009137
x3757;282.5258047145889
x3758;377.84738268053366
x3759;323.6492426503893
x3760;294.4518339628383
x3761;267.0305271227222
x3762;232.7735366453632
x3763;290.85173225925917
x3764;298.7805107537081
x3765;331.1588318664377
x3766;244.90770029725283
x3767;269.9881450172651
x3768;270.08493119248504
x3769;300.2448681367249
x3770;330.0942246146708
x3771;236.08500293769546
x3772;286.4648408436979
x3773;267.31200008931745
x3774;326.38860133570154
x3775;299.2110056470508
x3776;320.01964091605043
x3777;289.4272020679388
x3778;347.4941421032108
x3779;279.85937708766585
x3780;243.82577609724675
x3781;258.42221595066763
x3782;294.1533384294225
x3783;269.81064837639354
x3784;332.7468834799213
x3785;313.4599226337624
x3786;295.9966862950129
x3787;259.5912516252695
x3788;337.16329791719295
x3789;368.7043876567048
x3790;372.15615144819117
x3791;252.30029347755993
x3792;306.20299698564077
x3793;274.2704928013834
x3794;365.8158305387585
x3795;291.2592361187272
x3796;227.7833948305163
x3797;348.5469779521794
x3798;250.5459083929442
x3799;308.31305208553357
x3800;299.5616554860746
x3801;293.14545723553556
x3802;382.33709004567135
x3803;281.9816256683924
x3804;302.65650939269625
x3805;284.1510089160669
x3806;380.76092328854367
x3807;268.4048257543598
x3808;267.60370971042477
x3809;271.5113840078744
x3810;278.0444326742469
x3811;312.9107868030999
x3812;399.00689903068934
x3813;307.688379252035
x3814;337.969468994295
x3815;287.1757355839975
x3816;177.77219694719275
x3817;255.5898237530573
x3818;336.17258781195784
x3819;291.52240461178235
x3820;338.21316712725064
x3821;256.1415039610578
x3822;349.3308566602776
x3823;264.0153771399128
x3824;285.48183498477357
x3825;282.97001312031483
x3826;339.96166888765566
x3827;294.5453263032959
x3828;325.3959245784996
x3829;323.8555791594453
x3830;236.16890624413972
x3831;279.79261356955425
x3832;276.13720001528395
x3833;357.48412880523284
x3834;303.4402466460835
x3835;236.91144157695624
x3836;323.66702771228773
x3837;326.32953010834103
x3838;280.03719914280174
x3839;262.22127504060086
x3840;319.8876084669266
x3841;304.7299573794042
x3842;262.5446923948626
x3843;296.039277687856
x3844;332.8352974990225
x3845;315.6395542972949
x3846;307.3419392773824
x3847;305.93025195354494
x3848;364.15217547706897
x3849;314.8714597805402
x3850;242.49334217364682
x3851;319.02428994527736
x3852;202.47349828397157
x3853;315.5375716217459
x3854;303.108684428416
x3855;269.30706680454733
x3856;306.92032463519007
x3857;269.1546218141675
x3858;324.25855149703744
x3859;289.8750858937974
x3860;219.1257966408543
x3861;247.39180824834744
x3862;233.32501918113488
x3863;267.5013543018858
x3864;304.36632643144134
x3865;419.5913631916666
x3866;288.97247625562915
x3867;242.45536144986377
x3868;271.5547640732287
x3869;276.96431636294864
x3870;281.25978336251563
x3871;316.15363544087336
x3872;286.5926049584314
x3873;321.9882487671785
x3874;328.32857095781986
x3875;276.06591729001155
x3876;363.8925242477676
x3877;277.351436355678
x3878;348.4546876243113
x3879;305.4707629039551
x3880;242.57717680617247
x3881;329.23967014484106
x3882;265.65124812011095
x3883;348.04364774257846
x3884;261.86109255941307
x3885;436.50176563353756
x3886;386.6537056507903
x3887;262.80211307130475
x3888;302.74900831638485
x3889;280.07241431575085
x3890;409.2004901265219
x3891;332.99289460664556
x3892;353.3404009115067
x3893;284.44664735017614
x3894;300.15774059023903
x3895;328.8792891977231
x3896;276.7720501095863
x3897;357.87360491989057
x3898;239.54641701217884
x3899;296.10373164192436
x3900;304.23078455152734
x3901;279.95836099103553
x3902;293.73063789733936
x3903;270.3733076111637
x3904;225.32185999919562
x3905;334.45159100472745
x3906;236.97935792952472
x3907;312.71432251607126
x3908;267.09687700277203
x3909;326.06176028844703
x3910;300.4785114794726
x3911;294.7592634014595
x3912;394.38248286032905
x3913;337.8175084845757
x3914;258.1958164861589
x3915;241.84823066631168
x3916;333.5957111260379
x3917;285.05363366848485
x3918;350.9179139275684
x3919;409.20227070474766
x3920;304.3150350555886
x3921;322.40160339990564
x3922;298.7854998530678
x3923;315.1195400679182
x3924;301.72521195856365
x3925;276.62670398953765
x3926;328.5978745876043
x3927;321.75004602950895
x3928;332.47527980999564
x3929;345.3454986640982
x3930;288.66851067171183
x3931;264.325939130161
x3932;214.68167283641435
x3933;371.97807060146516
x3934;226.52864313448487
x3935;320.0069651993033
x3936;286.7572790224773
x3937;399.34938462381535
x3938;328.9031476001523
x3939;263.6448595840348
x3940;236.6958315727322
x3941;317.8027663993281
x3942;368.3864838196455
x3943;307.6947782156879
x3944;308.99771770057356
x3945;258.469958328828
x3946;339.85403051666697
x3947;326.50824079642996
x3948;324.6318485881719
x3949;275.89539265600484
x3950;292.5122271964513
x3951;369.6031509353552
x3952;319.1517064374933
x3953;301.8109859522772
x3954;410.8857906209481
x3955;324.96970148515976
x3956;282.1077027463836
x3957;194.20352831319508
x3958;332.35704050161195
x3959;310.988846756205
x3960;331.38478805157865
x3961;317.2984372382737
x3962;259.56542207621453
x3963;443.94783961368654
x3964;292.373066158196
x3965;283.16877968146997
x3966;289.45229864119193
x3967;358.47954193776917
x3968;296.7265172434729
x3969;306.28665246601247
x3970;229.22937013269186
x3971;248.83764188396043
x3972;236.4406421615359
x3973;432.9394459214016
x3974;326.1636631057609
x3975;284.32951775198177
x3976;236.0555849113319
x3977;246.4485257964223
x3978;263.32338842205166
x3979;259.4671931392493
x3980;321.90140047497584
x3981;299.3331118144355
x3982;260.2682150722642
x3983;360.9834935678282
x3984;298.2172897270779
x3985;341.094355917064
x3986;249.9815198092138
x3987;257.95231935309494
x3988;245.69677581499656
x3989;271.5383316645357
x3990;357.21545885209224
x3991;317.5496392928451
x3992;301.6392318726987
x3993;272.3808934673096
x3994;334.4441803019056
x3995;206.59650209921935
x3996;352.9233309631461
x3997;369.5189850428942
x3998;222.53311596041067
x3999;298.0646834666648
x4000;345.4416177552036
x4001;271.4066759003666
x4002;322.57594759117137
x4003;376.6833470637116
x4004;248.63858045340416
x4005;245.2022146806995
x4006;329.0497912102052
x4007;259.96904382803456
x4008;338.8493833943922
x4009;251.64262251756077
x4010;360.6483948676953
x4011;304.9195164100264
x4012;298.66482647993695
x4013;304.00654878849303
x4014;278.31465637523627
x4015;316.8980554458165
x4016;305.5486306881229
x4017;327.88162103934775
x4018;343.74422635213693
x4019;280.8570589683175
x4020;239.48027247017157
x4021;308.7619816327066
x4022;241.91194107633603
x4023;271.5171854333477
x4024;327.9212381118573
x4025;293.9403495011324
x4026;205.26423765627936
x4027;319.0491067684471
x4028;231.5455736196053
x4029;284.53752861645546
x4030;270.07263828760694
x4031;338.49920307267786
x4032;312.10996693845607
x4033;336.42699611713397
x4034;286.7615986851402
x4035;293.59366985521467
x4036;235.6094410681322
x4037;318.68248479266015
x4038;316.1034014865404
x4039;332.58086614285804
x4040;219.4530025784148
x4041;293.65531620477043
x4042;296.7633025671349
x4043;311.00202755953796
x4044;318.4487805124649
x4045;214.07737547708047
x4046;256.10274302779516
x4047;338.3201306385525
x4048;285.53299279984935
x4049;316.9273657096307
x4050;315.1062490177333
x4051;323.13915693756417
x4052;317.19512556422296
x4053;250.8885667334384
x4054;279.9455465804153
x4055;286.52354648266044
x4056;257.9549004507733
x4057;225.89387393133305
x4058;342.9215612351643
x4059;281.67452326177494
x4060;343.4674035203353
x4061;398.9942841134647
x4062;244.523653872122
x4063;274.74542534815805
x4064;299.0534330468263
x4065;297.36998264498504
x4066;362.18106392317833
x4067;293.110799204151
x4068;314.9805630106561
x4069;242.39144010425477
x4070;415.4109045222413
x4071;290.78098499655545
x4072;281.09533323234734
x4073;357.3082045011603
x4074;322.3463458675966
x4075;346.49531515464827
x4076;288.6576942827865
x4077;345.349139971654
x4078;248.1087496802545
x4079;283.5978178231489
x4080;277.72597980964787
x4081;217.07544822233552
x4082;299.71360055927727
x4083;353.43068281505373
x4084;329.3314126413689
x4085;278.7842646569585
x4086;286.3558957274947
x4087;351.00064360013886
x4088;274.4365881701722
x4089;254.1311420853438
x4090;319.5428426531703
x4091;398.8589578859295
x4092;259.88416158191416
x4093;248.23540341190983
x4094;305.41860320616087
x4095;291.7753300796003
x4096;332.517942225648
x4097;299.08806582967503
x4098;310.3184208774383
x4099;346.1376968114137
x4100;321.32061537928587
x4101;388.74243259898526
x4102;291.44344393425615
x4103;266.1146788134155
x4104;317.8805276159341
x4105;327.20535347433344
x4106;414.33204757827235
x4107;285.89202948143986
x4108;235.10560475729605
x4109;331.1223776793807
x4110;263.48225895661045
x4111;357.26115957481875
x4112;284.25378686638635
x4113;263.55887256204994
x4114;261.4562166599478
x4115;304.41285340921974
x4116;359.62729581391744
x4117;345.5238597225077
x4118;297.9065843161164
x4119;234.71465347971517
x4120;273.4232331985318
x4121;312.63904763089675
x4122;217.1050442537766
x4123;257.95385252032145
x4124;339.74657642502575
x4125;263.65325795048346
x4126;317.41620414449767
x4127;235.38611399496875
x4128;413.8069286166038
x4129;274.9018714546047
x4130;225.92929400152545
x4131;246.0225187090656
x4132;296.78912794390476
x4133;225.58621965415185
x4134;255.30237328235944
x4135;242.04925643124733
x4136;186.38038244094415
x4137;245.74608709450473
x4138;272.2054644254842
x4139;368.4615970453003
x4140;335.3667339526988
x4141;279.21041054791584
x4142;283.32138737593056
x4143;329.7672355142357
x4144;273.7602481334987
x4145;266.20593053669535
x4146;335.5866867787801
x4147;277.77493280671877
x4148;364.49443957730296
x4149;439.88021951937674
x4150;382.30146151236653
x4151;290.00202833745846
x4152;303.8607186092707
x4153;300.54056979756797
x4154;279.1867519084472
x4155;308.4564126023433
x4156;276.0515858673337
x4157;376.3399366939703
x4158;337.9282885301056
x4159;313.77358823238035
x4160;281.59870763592914
x4161;225.81813745033745
x4162;288.82816570076744
x4163;232.94972860802756
x4164;334.04827378152436
x4165;305.37899157924085
x4166;288.4146812635417
x4167;258.5102931727493
x4168;342.79536762326677
x4169;287.5513291523118
x4170;318.35337032728074
x4171;244.8984156748
x4172;260.892980002549
x4173;320.1519967515073
x4174;306.0829653370076
x4175;260.32240290649304
x4176;353.8046760544399
x4177;353.3154484286688
x4178;329.7420388147455
x4179;247.30592566392156
x4180;339.0680223688977
x4181;197.15982902434084
x4182;294.0137267805376
x4183;256.3612249627768
x4184;279.64157502614927
x4185;324.53519076690327
x4186;299.7664919529234
x4187;271.94577158383794
x4188;234.57218054959657
x4189;224.37666316340753
x4190;234.56745365654083
x4191;390.3019353034936
x4192;358.19581789575864
x4193;400.5780605261994
x4194;356.6237795255787
x4195;276.0172358442658
x4196;294.35476656884225
x4197;368.7312527469643
x4198;381.60596433755217
x4199;334.5739428861093
x4200;372.5359242498566
x4201;327.347786948502
x4202;224.08245043542877
x4203;293.32413946822584
x4204;254.80445906377824
x4205;345.8583393538487
x4206;235.83154222605035
x4207;340.2585734881053
x4208;367.05429841622407
x4209;302.186373523809
x4210;311.1543584226245
x4211;323.0794567199369
x4212;263.9553796627462
x4213;320.43385687162163
x4214;314.66060076622506
x4215;328.11038320341765
x4216;235.10665613760432
x4217;426.71565400356104
x4218;190.41918957707801
x4219;342.57342506392973
x4220;360.44269413812947
x4221;283.09942333951113
x4222;312.874126234407
x4223;322.026370882809
x4224;304.0939044995614
x4225;335.08594945556564
x4226;216.90041535776945
x4227;271.87483755225657
x4228;306.7850935434649
x4229;341.49872250091784
x4230;219.1394496905378
x4231;350.61630873577775
x4232;357.5406986160631
x4233;257.6741587063971
x4234;277.42339339346887
x4235;253.80692977987007
x4236;284.14642413863385
x4237;361.2196226056234
x4238;321.625732866479
x4239;313.4274237380453
x4240;331.6344949722167
x4241;273.8748197731571
x4242;326.94862370841986
x4243;377.9791992417747
x4244;334.6734075702729
x4245;258.09251839998126
x4246;370.2036379327493
x4247;385.9686344897816
x4248;247.2801135152971
x4249;359.801350609071
x4250;262.9537399348286
x4251;286.04476897541946
x4252;261.86780956106236
x4253;383.5504168807092
x4254;342.10828633118484
x4255;323.7455058256819
x4256;280.1932282722038
x4257;308.7448084479587
x4258;264.35907557771145
x4259;302.80067610466153
x4260;324.06654900105815
x4261;275.6136469488198
x4262;284.44766115189043
x4263;258.8786399557571
x4264;261.61456218489053
x4265;278.23584135625015
x4266;281.4146247453893
x4267;330.40451065152166
x4268;258.8253739863098
x4269;306.06839727438813
x4270;320.5406675168231
x4271;286.1692858245639
x4272;253.4644430658771
x4273;336.6686243676713
x4274;317.65945356613184
x4275;198.73565618971602
x4276;320.06454821619235
x4277;282.17210105111536
x4278;375.8012270385141
x4279;320.84387683572743
x4280;306.66841078039715
x4281;336.8030019963866
x4282;319.17857554784746
x4283;231.01269428649408
x4284;345.03213494133973
x4285;244.60001757025952
x4286;259.82720862485337
x4287;303.92466992504575
x4288;313.37592621849376
x4289;392.17813065942926
x4290;303.3001752755022
x4291;258.80089976977024
x4292;320.3750071826804
x4293;434.6673772180774
x4294;268.60365088555767
x4295;241.15285437248423
x4296;295.0466060073038
x4297;302.5837782810155
x4298;337.0707322225156
x4299;262.72902039857155
x4300;372.19219405724755
x4301;291.644398487203
x4302;305.9565548452073
x4303;290.2467847555679
x4304;351.9613578177118
x4305;207.20612116685209
x4306;243.9170871067673
x4307;252.86016142309043
x4308;274.79857225641587
x4309;310.39497129779494
x4310;289.9165063393547
x4311;323.61505703346313
x4312;300.7465149567557
x4313;330.5384750458833
x4314;285.0651727509245
x4315;310.439377305088
x4316;467.7653747190194
x4317;355.93885807718726
x4318;316.3108063943565
x4319;270.3443061509582
x4320;359.45566349719815
x4321;329.0098632019103
x4322;279.9954420051046
x4323;299.8894277277578
x4324;252.06787619656322
x4325;314.8024970550006
x4326;261.98866811289906
x4327;334.03484750693246
x4328;346.22532773971784
x4329;239.08485929040316
x4330;340.7913209867804
x4331;297.2561044476202
x4332;462.9130008482528
x4333;294.71457273597946
x4334;368.339596338501
x4335;326.2601348209586
x4336;279.62850088961665
x4337;299.07008165786107
x4338;328.15115232356266
x4339;339.2755349515922
x4340;266.4301785640577
x4341;379.06646234865957
x4342;279.5245556875831
x4343;349.5982271692603
x4344;305.04114561327475
x4345;341.68220251244793
x4346;264.9702222894346
x4347;273.6288111740501
x4348;284.3476270116637
x4349;307.715603555143
x4350;286.44761708813553
x4351;303.7737174387716
x4352;287.37289474055393
x4353;288.76745341845003
x4354;203.94250651637228
x4355;347.40425392228155
x4356;241.75329907213083
x4357;324.7428157438042
x4358;365.6828757221375
x4359;291.2297143640998
x4360;347.4448054593687
x4361;311.6437682564815
x4362;226.3947160216022
x4363;302.6271157023556
x4364;257.15350319697984
x4365;268.9562528088238
x4366;294.0721653442912
x4367;342.1367222290758
x4368;250.81909895145066
x4369;231.16297846146352
x4370;262.7715375191229
x4371;249.14606812866768
x4372;338.9539930269048
x4373;293.77085036913957
x4374;274.71137067618196
x4375;338.2192302562941
x4376;255.8993738140081
x4377;261.305571866533
x4378;250.32240569038484
x4379;302.9663663128347
x4380;281.21352173729457
x4381;333.9154507913755
x4382;266.27807037741655
x4383;205.02189434750252
x4384;265.48755542285505
x4385;352.6473997468553
x4386;293.77875231445495
x4387;219.5815156724339
x4388;231.64112299711422
x4389;350.6059625077272
x4390;283.79216590980633
x4391;210.177153205535
x4392;208.8471280540108
x4393;226.94249598868512
x4394;248.23433449984273
x4395;336.8186244598742
x4396;275.63578315695315
x4397;329.0663184684312
x4398;252.30353085826314
x4399;294.7958563693655
x4400;317.1016584979968
x4401;313.7204903794095
x4402;313.99933978684084
x4403;363.6407901290308
x4404;307.42823964058107
x4405;415.1709226337021
x4406;311.71883661113566
x4407;272.01640005181446
x4408;288.97886866270227
x4409;385.265125598519
x4410;295.4548335243552
x4411;327.4755346413886
x4412;318.51295917444855
x4413;224.2223810215164
x4414;349.9519825664947
x4415;350.8736233907918
x4416;236.80279222441538
x4417;251.6328447906497
x4418;325.77906148603114
x4419;360.2931151871103
x4420;262.0306460578397
x4421;320.7342027996284
x4422;247.074767625145
x4423;298.31555505740687
x4424;347.0617537480272
x4425;334.939710125552
x4426;285.12403528693227
x4427;315.16288123829537
x4428;208.00350718305134
x4429;234.34685773418155
x4430;275.6566967737791
x4431;301.59460562890035
x4432;333.11115440840035
x4433;258.0365479768034
x4434;403.0118998889252
x4435;273.72618767250555
x4436;273.120992431405
x4437;322.64267770059865
x4438;237.3041215698056
x4439;288.9008297028803
x4440;378.8110366384214
x4441;308.042397610461
x4442;287.4936143731034
x4443;263.21118036607834
x4444;271.9943948750312
x4445;323.3758407816049
x4446;289.59231076133375
x4447;268.60326865303983
x4448;261.7331466175826
x4449;292.6416531406091
x4450;334.6271140844387
x4451;331.2824520132153
x4452;318.8727075392461
x4453;309.26933502057176
x4454;335.6774784680113
x4455;279.83209482355545
x4456;323.7479916324078
x4457;242.19344814268794
x4458;333.9562932909655
x4459;264.96927140493557
x4460;219.0362647907245
x4461;366.78705315157015
x4462;344.87624328105306
x4463;373.68555510969827
x4464;281.6262645947035
x4465;313.9023729464551
x4466;267.0107710589253
x4467;320.5221695752361
x4468;225.93950826441656
x4469;261.85800912325556
x4470;267.97971052280684
x4471;267.6733219907788
x4472;371.5105457161797
x4473;222.31178182873495
x4474;258.91153218979554
x4475;260.6772891232659
x4476;256.5731348657258
x4477;293.11359047795804
x4478;227.01595925048025
x4479;292.7332286049222
x4480;410.6477450029311
x4481;282.08790974841884
x4482;342.0617970192408
x4483;258.1756955439355
x4484;302.80597553834826
x4485;288.3952224813515
x4486;318.9105967036373
x4487;262.5489633250126
x4488;272.7849068455835
x4489;237.98530221281825
x4490;330.7273421836017
x4491;241.64801648959423
x4492;306.99329834498616
x4493;322.7234525116559
x4494;276.60483885508825
x4495;272.15773191475154
x4496;272.684701884374
x4497;302.99040794334684
x4498;310.5537443877307
x4499;297.9364433227004
x4500;276.063998087725
x4501;322.35343009119146
x4502;345.0386084660322
x4503;286.05079637235303
x4504;313.3166742192268
x4505;310.3817468175446
x4506;249.16578360097216
x4507;356.6976741496491
x4508;373.2303245657473
x4509;392.33610399703775
x4510;289.76666982097385
x4511;266.42778529358327
x4512;352.6773798095655
x4513;324.7494824336541
x4514;343.416157328458
x4515;261.2948933257904
x4516;269.2886789897457
x4517;318.00619421121667
x4518;359.8545964414897
x4519;256.71745093697325
x4520;233.8766816618334
x4521;310.3122222290007
x4522;296.8135430531653
x4523;418.09295177247503
x4524;273.43856486325006
x4525;314.0644328003817
x4526;344.41748195054356
x4527;256.92286083655716
x4528;338.59577034707735
x4529;262.4688477439119
x4530;322.11546865422673
x4531;230.68031961950047
x4532;300.5081855951855
x4533;226.06899999114864
x4534;239.43612209930993
x4535;264.371851895512
x4536;278.7090699897457
x4537;335.3418926026807
x4538;327.08829703883055
x4539;335.36429099257253
x4540;288.2547492971333
x4541;344.3899285766897
x4542;325.7553891033167
x4543;311.5895789405661
x4544;323.5471947649748
x4545;359.68442595069456
x4546;264.1985270269498
x4547;333.20759238482043
x4548;307.6041969833892
x4549;342.38757236776536
x4550;254.71491788647654
x4551;334.2215069700393
x4552;306.5595220016238
x4553;308.6765977681729
x4554;232.00804899031112
x4555;311.3313101759794
x4556;247.25893802836754
x4557;261.3364601517881
x4558;272.45029218520233
x4559;335.43679625559173
x4560;317.06833042245336
x4561;304.955826049226
x4562;266.2377102892344
x4563;334.54783225461796
x4564;274.40158753227234
x4565;273.22081934309887
x4566;347.4034826492741
x4567;293.1245581938841
x4568;330.2907834916377
x4569;271.15108867442063
x4570;214.169738940356
x4571;276.2212849109026
x4572;295.4595922689413
x4573;423.61032636603187
x4574;343.915038519726
x4575;411.57750775760013
x4576;339.84685479296286
x4577;327.84942193937485
x4578;270.4994926852397
x4579;298.18897397798423
x4580;261.31947761080335
x4581;302.6413662957654
x4582;303.110055999794
x4583;247.96546543228956
x4584;304.30892459711976
x4585;267.92741971801377
x4586;320.8298482520589
x4587;312.4209803960723
x4588;350.3169849913233
x4589;333.8802338043934
x4590;245.66306946334447
x4591;259.31254994363167
x4592;321.82820339885154
x4593;274.4708013707291
x4594;297.1785935524773
x4595;377.9604401084084
x4596;291.49249792319824
x4597;350.2599940494309
x4598;281.7480033464648
x4599;235.05794644851022
x4600;256.8859350247313
x4601;317.8936591902253
x4602;279.6353348020152
x4603;338.41165162710496
x4604;259.2176246935371
x4605;305.72445102030787
x4606;230.16476304509428
x4607;260.85541559050756
x4608;307.79262405215184
x4609;306.1317712217183
x4610;333.14773399441833
x4611;267.27885657721504
x4612;361.33563323251207
x4613;243.54705060041798
x4614;290.2990122980532
x4615;245.13854998572788
x4616;280.0021247517237
x4617;329.56458079325057
x4618;281.84307743755545
x4619;287.53836648779543
x4620;250.64800423971002
x4621;313.2180562173377
x4622;321.36367718043545
x4623;303.9996236091095
x4624;330.97021707528364
x4625;331.22467348924897
x4626;279.5325152017802
x4627;393.55315538361674
x4628;341.66239501483864
x4629;291.6209792841937
x4630;364.03350626921247
x4631;291.5222906179421
x4632;312.64508446467516
x4633;300.5440288175734
x4634;238.55810215058082
x4635;289.99616458512656
x4636;289.4775846368975
x4637;293.06905778350165
x4638;336.6003380827821
x4639;283.56194151704557
x4640;251.8100906846352
x4641;358.4850906890271
x4642;393.46617735853386
x4643;294.7951745025771
x4644;372.1708768728608
x4645;278.997809614198
x4646;330.3062768542543
x4647;249.5188006466747
x4648;305.2416037912311
x4649;268.0065239100056
x4650;347.56770738322723
x4651;347.2548168411864
x4652;343.26788073109225
x4653;266.2102436382449
x4654;322.9302985691744
x4655;223.4431292576382
x4656;339.6078973751649
x4657;292.86638299107244
x4658;214.81421722684715
x4659;315.60753583586876
x4660;281.9552357636698
x4661;314.27815497021453
x4662;320.4073732685722
x4663;363.9942807297904
x4664;290.23324399594594
x4665;293.2378550615266
x4666;300.6736912310232
x4667;316.40012812116566
x4668;269.93357108144335
x4669;267.72130186356003
x4670;269.5808802174282
x4671;287.5819716083645
x4672;352.6325526776235
x4673;278.48048795560857
x4674;329.470177478288
x4675;232.04073180319168
x4676;400.5260657905401
x4677;351.3802071722987
x4678;261.78608633366554
x4679;380.65431462132057
x4680;265.46993251364427
x4681;240.26364810981704
x4682;251.47839465204515
x4683;368.9735789962161
x4684;235.495139822344
x4685;245.00962760702274
x4686;271.49612801978003
x4687;378.3879884940669
x4688;334.3476616291383
x4689;247.01907423375388
x4690;333.076637319193
x4691;280.9823180971409
x4692;243.38614053207664
x4693;335.03785098283197
x4694;329.7942900787657
x4695;339.72786521759133
x4696;313.52754323202356
x4697;353.4146076132045
x4698;260.83911161765883
x4699;306.7018792793265
x4700;266.21464452720187
x4701;304.29444200531844
x4702;283.4459988984807
x4703;216.07746022246135
x4704;269.69402319156444
x4705;379.8550116788579
x4706;246.18981581456566
x4707;291.5904626050966
x4708;299.96246653278564
x4709;243.0460951926521
x4710;294.61842090182296
x4711;295.108504201298
x4712;281.2471912561991
x4713;322.3616126786062
x4714;227.635132595501
x4715;273.5634368834828
x4716;285.8179821187209
x4717;195.7779514000748
x4718;251.94144630993694
x4719;348.45819603022306
x4720;291.23292792803636
x4721;287.5908154742679
x4722;322.45761619050194
x4723;314.24920799445505
x4724;314.85028453419125
x4725;275.94104373997
x4726;265.7060138790138
x4727;324.81009569735494
x4728;337.5408943334175
x4729;195.23344357404858
x4730;265.3167665333891
x4731;300.67619428841937
x4732;324.8915088200695
x4733;310.0905557925424
x4734;358.2052128620934
x4735;251.27194730714965
x4736;255.60533017878518
x4737;347.50083600512903
x4738;313.04607815083045
x4739;349.15351350683073
x4740;350.6197392861645
x4741;333.5671403780853
x4742;319.69302251449835
x4743;255.0453491674248
x4744;295.23936792754955
x4745;359.90375666728113
x4746;274.53477907564314
x4747;351.9952189844614
x4748;199.89119259484613
x4749;270.6140783978963
x4750;261.1392567733811
x4751;353.2301544153605
x4752;300.39170244029094
x4753;346.46970270787494
x4754;263.79693415763717
x4755;258.72473519401876
x4756;288.0185472989188
x4757;373.95990702118263
x4758;350.3619767945482
x4759;281.2738406357224
x4760;289.4256814147045
x4761;322.5739729218216
x4762;292.2346018053728
x4763;247.47659710796339
x4764;291.4753084802476
x4765;316.2139424461381
x4766;332.545295706803
